user_id,items_count,money_spent,total_recommend,recommend_percent
XmissbattosaiX,51,603.67,0.0,0.0
76561198051164661,1,0.0,0.0,0.0
76561198051180517,12,144.92000000000002,0.0,0.0
ElGuatonCoCo,24,154.9,0.0,0.0
76561198051200006,138,1597.8899999999999,0.0,0.0
76561198051208696,6,39.97,0.0,0.0
ngujin,18,80.92,0.0,0.0
76561198051209414,2,0.0,0.0,0.0
Alexisdabest82,24,298.79,0.0,0.0
76561198051211310,18,119.91999999999999,0.0,0.0
76561198051213678,22,204.87,0.0,0.0
76561198051214138,17,140.91,0.0,0.0
76561198051250705,15,104.95,0.0,0.0
pfipasty,154,1104.05,2.0,1.3
76561198051256149,1,9.99,0.0,0.0
76561198051256285,161,1534.8799999999999,1.0,0.62
76561198051257213,22,174.9,0.0,0.0
76561198051259805,2,0.0,0.0,0.0
Cleze,189,1654.34,9.0,4.76
qu0te,77,657.46,1.0,1.3
76561198051266056,1,0.0,0.0,0.0
76561198051267617,27,355.8,0.0,0.0
76561198051268908,2,19.98,0.0,0.0
76561198051271584,11,129.94,0.0,0.0
louis45vn,1,0.0,0.0,0.0
76561198051297653,2,19.99,0.0,0.0
blindinglightz,138,1799.71,4.0,2.9
Chimcharfan17,16,94.93,0.0,0.0
76561198051306793,11,114.92999999999999,0.0,0.0
SIN_Willett,221,2303.08,0.0,0.0
76561198051314258,40,301.77,0.0,0.0
76561198051317151,15,93.93,1.0,6.67
76561198051317854,48,567.67,1.0,2.08
76561198051319106,13,114.92,0.0,0.0
kci66,38,452.76,1.0,2.63
76561198051320164,28,264.89,0.0,0.0
76561198051323168,14,142.91,0.0,0.0
kozdee,9,84.97,0.0,0.0
76561198051324960,1,9.99,0.0,0.0
76561198051326200,20,109.94,0.0,0.0
rabbidscool,468,4764.05,2.0,0.43
76561198051352493,79,851.32,2.0,2.53
76561198051358909,45,184.89,0.0,0.0
rjmayhew,33,485.77,0.0,0.0
finnisabumhead,100,856.36,2.0,2.0
guilhermebr240,15,79.94999999999999,0.0,0.0
76561198051364127,2,9.99,0.0,0.0
Vexxxy,17,182.89,0.0,0.0
76561198051365088,3,19.99,0.0,0.0
76561198051366177,4,64.96,0.0,0.0
76561198051368100,1,0.0,0.0,0.0
76561198051368163,25,231.88,0.0,0.0
zzydrax,13,99.94,0.0,0.0
peppyjajabinks,25,229.82,0.0,0.0
76561198051371873,10,121.92,0.0,0.0
76561198051375461,18,148.86,0.0,0.0
kimbunny07,38,48.96,1.0,2.63
76561198051379519,104,1364.17,0.0,0.0
76561198051379973,56,481.71,0.0,0.0
76561198051381052,51,338.71,0.0,0.0
76561198051381526,9,99.94,0.0,0.0
76561198051385184,8,55.95,0.0,0.0
76561198051386179,6,19.99,0.0,0.0
seriouscat10,56,835.3,0.0,0.0
76561198051393310,10,59.97,0.0,0.0
tictacstar,15,127.89,0.0,0.0
76561198051417114,22,186.91,0.0,0.0
76561198051428232,10,19.99,0.0,0.0
76561198051431937,9,104.95,0.0,0.0
76561198051432205,48,200.38,0.0,0.0
76561198051434831,37,305.8,0.0,0.0
LachyRK,46,571.63,0.0,0.0
76561198051442894,26,229.82999999999998,0.0,0.0
tomsaxo,3,39.97,0.0,0.0
76561198051443629,12,149.94,0.0,0.0
76561198051446946,5,94.97,0.0,0.0
76561198051447459,105,1039.77,2.0,1.9
76561198051447708,16,174.89,0.0,0.0
76561198051448536,14,99.92,0.0,0.0
76561198051448732,39,624.75,0.0,0.0
koldkitty,394,4424.8099999999995,4.0,1.02
Ruperting,8,84.96000000000001,0.0,0.0
76561198051452677,10,9.99,0.0,0.0
yamonda,137,1190.25,0.0,0.0
76561198051454554,35,392.71,0.0,0.0
76561198051455043,2,29.979999999999997,0.0,0.0
cxalex,22,428.73999999999995,0.0,0.0
76561198051457245,10,0.0,0.0,0.0
76561198051459282,97,1331.37,0.0,0.0
76561198051463616,70,563.66,0.0,0.0
76561198051464996,7,64.97,0.0,0.0
ImYourGrandma,11,69.95,0.0,0.0
happysadgod,33,114.93,0.0,0.0
76561198051498769,7,14.99,0.0,0.0
76561198051523996,334,3563.22,0.0,0.0
76561198051524360,1,9.99,0.0,0.0
76561198051524790,9,49.96,0.0,0.0
76561198051542346,1,0.0,0.0,0.0
76561198051543599,76,390.78,0.0,0.0
76561198051550096,13,0.0,0.0,0.0
Brunot,79,830.47,0.0,0.0
mystic_guardian,193,1771.46,0.0,0.0
76561198051568425,1,0.0,0.0,0.0
76561198051569769,40,411.71999999999997,0.0,0.0
76561198051569821,45,554.65,0.0,0.0
hanojn,21,319.83,0.0,0.0
76561198051574507,59,874.64,0.0,0.0
76561198051577341,36,418.79,0.0,0.0
76561198051577524,3,0.0,0.0,0.0
76561198051577690,28,364.79,0.0,0.0
76561198051579492,42,318.79,0.0,0.0
76561198051580679,14,90.89,0.0,0.0
tysonasaurus,8,149.92000000000002,0.0,0.0
TurtleHipster,191,2550.32,1.0,0.52
76561198051585092,45,411.74,0.0,0.0
76561198051586118,50,84.95,0.0,0.0
76561198051586796,131,1064.23,0.0,0.0
m0nk4y,38,405.75,0.0,0.0
76561198051591331,15,37.97,1.0,6.67
76561198051594174,67,643.67,0.0,0.0
BOT-GrayMann,4,22.97,0.0,0.0
Deadly909,38,502.71999999999997,2.0,5.26
Hagrid_sees_you,239,2215.07,0.0,0.0
76561198051632171,5,59.959999999999994,0.0,0.0
76561198051632682,3,24.98,0.0,0.0
76561198051635647,60,845.65,1.0,1.67
76561198051637269,6,0.0,0.0,0.0
76561198051637301,32,343.76,0.0,0.0
76561198051639029,6,64.95,0.0,0.0
76561198051640600,33,109.92,0.0,0.0
76561198051644456,45,571.67,1.0,2.22
BigBaconStrips,67,793.67,1.0,1.49
76561198051650093,9,115.96000000000001,0.0,0.0
76561198051664548,69,883.39,0.0,0.0
76561198051667509,23,289.87,1.0,4.35
76561198051679659,15,119.97,0.0,0.0
76561198051696022,140,1285.3999999999999,3.0,2.14
marshmallow1919,40,511.68,0.0,0.0
derajnb,3,39.97,0.0,0.0
76561198051704925,9,114.94,0.0,0.0
CyanAlpha,107,1607.27,0.0,0.0
76561198051705797,2,0.0,0.0,0.0
76561198051706097,6,72.96000000000001,0.0,0.0
76561198051708813,38,774.72,0.0,0.0
76561198051712306,42,531.4399999999999,0.0,0.0
76561198051712596,5,49.97,0.0,0.0
76561198051713288,11,54.96,0.0,0.0
76561198051713508,24,110.91,0.0,0.0
76561198051714194,14,79.97,0.0,0.0
76561198051715736,51,524.67,0.0,0.0
76561198051718808,13,129.91,0.0,0.0
76561198051720524,15,169.89999999999998,0.0,0.0
76561198051720750,66,703.55,0.0,0.0
EvilNuggets,1,0.0,0.0,0.0
76561198051725395,60,369.76,0.0,0.0
FractionOfRed,89,411.75,1.0,1.12
syamil1996,39,401.59000000000003,0.0,0.0
76561198051761563,5,84.94999999999999,0.0,0.0
76561198051762307,49,534.45,0.0,0.0
getthepoint,44,360.74,2.0,4.55
TheBestJuan,71,796.45,0.0,0.0
76561198051769654,2,0.0,0.0,0.0
76561198051769745,25,204.8,0.0,0.0
76561198051771438,1,19.99,0.0,0.0
darknessshocked,26,214.88,0.0,0.0
76561198051773732,79,1035.17,0.0,0.0
76561198051776152,5,4.99,0.0,0.0
blue007,91,723.62,1.0,1.1
76561198051778746,85,1105.32,0.0,0.0
imfreshfromduhboat,19,166.86,0.0,0.0
76561198051786924,25,257.83,0.0,0.0
76561198051796196,1,0.0,0.0,0.0
76561198051809340,5,44.97,1.0,20.0
nortijnr,17,64.96000000000001,0.0,0.0
76561198051820025,61,810.54,0.0,0.0
76561198051820609,1,19.99,0.0,0.0
76561198051821925,32,164.92,0.0,0.0
76561198051824353,10,50.94,0.0,0.0
Bob_McBacon,105,862.27,2.0,1.9
76561198051825246,15,29.98,0.0,0.0
76561198051826929,49,429.75,0.0,0.0
green290,36,230.81,4.0,11.11
76561198051830326,1,0.0,0.0,0.0
76561198051831723,32,344.82,0.0,0.0
76561198051831938,13,160.91,1.0,7.69
76561198051832246,78,89.94,1.0,1.28
literallyahorse,61,355.8,1.0,1.64
76561198051837022,3,0.0,0.0,0.0
76561198051837130,151,1148.6399999999999,5.0,3.31
76561198051838544,109,864.38,0.0,0.0
76561198051838834,3,19.99,0.0,0.0
76561198051841146,7,94.96000000000001,0.0,0.0
76561198051849545,15,124.92,0.0,0.0
76561198051857031,1,0.0,0.0,0.0
76561198051863308,7,39.97,0.0,0.0
76561198051869631,6,9.99,0.0,0.0
76561198051887457,1,0.0,0.0,0.0
76561198051887472,70,716.52,1.0,1.43
76561198051889256,35,150.92,0.0,0.0
76561198051891611,12,37.95,0.0,0.0
76561198051893605,4,19.99,0.0,0.0
76561198051895109,10,64.95,0.0,0.0
76561198051899341,2,0.0,0.0,0.0
OhhTerry,4,47.96,0.0,0.0
76561198051901060,14,53.97,0.0,0.0
76561198051901358,12,24.98,0.0,0.0
76561198051903699,3,9.99,0.0,0.0
76561198051903765,13,127.91,0.0,0.0
76561198051904263,19,289.86,0.0,0.0
76561198051905660,25,293.86,0.0,0.0
76561198051907362,2,29.99,0.0,0.0
KayGeeWasTaken,201,2818.15,0.0,0.0
76561198051910704,2,34.98,0.0,0.0
wai3329,10,119.94,0.0,0.0
76561198051911668,17,154.91,0.0,0.0
ToastBasket,35,305.78,0.0,0.0
76561198051915104,53,600.5699999999999,0.0,0.0
monkayman,5,59.96,0.0,0.0
bebrisk,25,294.81,0.0,0.0
76561198051917705,9,104.94,0.0,0.0
76561198051923694,31,197.89,0.0,0.0
76561198051931380,17,39.98,0.0,0.0
Ivanzinsky,1,0.0,0.0,0.0
Overnold,1,0.0,1.0,100.0
baconqueen,72,794.25,0.0,0.0
neversever,18,74.94999999999999,0.0,0.0
mercenary_elite,12,117.91,0.0,0.0
76561198051962431,2,24.98,0.0,0.0
PinguIsGud,73,842.43,0.0,0.0
76561198051972349,18,195.84,0.0,0.0
76561198051976220,9,76.92,0.0,0.0
76561198051976288,21,59.96,0.0,0.0
76561198051976510,20,220.82,0.0,0.0
76561198051977640,97,948.31,2.0,2.06
absinthee,29,164.9,1.0,3.45
76561198051980268,20,184.83,0.0,0.0
76561198051981628,21,170.85,0.0,0.0
tl03396,29,332.77,0.0,0.0
wowfgtalrt,24,266.82,0.0,0.0
76561198052030873,84,1205.25,0.0,0.0
76561198052031274,65,234.85,0.0,0.0
76561198052031819,4,59.99,0.0,0.0
76561198052032850,40,415.71,3.0,7.5
76561198052035302,10,194.96,0.0,0.0
0118999881999119,139,1314.94,0.0,0.0
76561198052039364,2,0.0,0.0,0.0
76561198052039862,10,19.99,0.0,0.0
jjboo01,7,64.97,0.0,0.0
76561198052058533,18,184.92000000000002,0.0,0.0
76561198052063400,1,5.99,0.0,0.0
HydraIO,54,444.59000000000003,0.0,0.0
76561198052095765,2,29.979999999999997,0.0,0.0
76561198052097663,54,356.76,0.0,0.0
76561198052103195,19,194.96,0.0,0.0
76561198052105645,100,1005.3199999999999,0.0,0.0
76561198052106833,3,34.97,0.0,0.0
76561198052107275,18,101.91,0.0,0.0
76561198052108714,7,94.97,0.0,0.0
76561198052113534,55,464.71999999999997,0.0,0.0
ajb324,18,198.89000000000001,1.0,5.56
gaffzee,92,1387.26,0.0,0.0
polymarken,60,814.55,0.0,0.0
FumblemoreTheWizard,96,922.38,3.0,3.12
themacboy,98,1127.11,0.0,0.0
freedommm,2,0.0,0.0,0.0
76561198052165543,6,9.99,0.0,0.0
76561198052170204,30,273.81,0.0,0.0
Varnikmar,8,64.96,0.0,0.0
76561198052176517,11,299.89,0.0,0.0
76561198052176573,7,69.96,0.0,0.0
76561198052176639,31,215.83999999999997,0.0,0.0
76561198052176859,11,189.93,0.0,0.0
76561198052182763,334,4395.32,0.0,0.0
76561198052184230,10,94.97,0.0,0.0
76561198052185483,13,89.92,0.0,0.0
sciell,69,1067.44,0.0,0.0
76561198052186991,26,199.89,0.0,0.0
76561198052187823,16,199.88,0.0,0.0
76561198052188592,6,64.95,0.0,0.0
randall4321,228,2926.98,0.0,0.0
76561198052191016,52,577.59,1.0,1.92
Sammyk25,49,749.72,0.0,0.0
76561198052192067,1,0.0,0.0,0.0
bjcooke,75,942.37,0.0,0.0
76561198052192919,3,29.979999999999997,0.0,0.0
76561198052193762,1,19.99,0.0,0.0
12524,81,298.8,0.0,0.0
WolfRaiser,35,205.85,0.0,0.0
melinda_oz,34,334.82,0.0,0.0
76561198052199932,40,494.23,0.0,0.0
76561198052200668,5,59.99,0.0,0.0
76561198052202042,28,289.82,0.0,0.0
76561198052221377,4,0.0,0.0,0.0
76561198052239428,7,74.98,0.0,0.0
76561198052248053,146,1880.29,0.0,0.0
76561198052253959,28,107.95,0.0,0.0
76561198052255101,44,325.81,0.0,0.0
76561198052255669,29,173.88,0.0,0.0
76561198052257601,10,114.92999999999999,0.0,0.0
76561198052259283,42,407.82,0.0,0.0
76561198052260397,51,709.66,0.0,0.0
76561198052262174,40,194.89999999999998,0.0,0.0
infurnus,71,692.54,1.0,1.41
76561198052265683,19,314.67,0.0,0.0
76561198052268482,35,414.79,0.0,0.0
76561198052268769,121,1271.35,0.0,0.0
HOTMEAT,17,154.9,0.0,0.0
76561198052270092,1,0.0,0.0,0.0
76561198052271143,40,537.73,1.0,2.5
76561198052271261,16,14.99,0.0,0.0
76561198052271306,89,1160.31,1.0,1.12
Dentera,101,948.4399999999999,0.0,0.0
76561198052272499,9,79.94,0.0,0.0
76561198052273787,23,109.96000000000001,0.0,0.0
Rush3125,60,531.5699999999999,0.0,0.0
76561198052277760,39,391.63,0.0,0.0
chandira,12,149.95,0.0,0.0
76561198052278413,48,632.69,0.0,0.0
Kerseristhesickest,9,79.94,0.0,0.0
76561198052286002,16,234.88,0.0,0.0
snowconeface,35,400.67,0.0,0.0
76561198052312784,19,184.91,0.0,0.0
76561198052366825,83,1133.45,0.0,0.0
76561198052373821,27,279.86,0.0,0.0
imsObims,1,0.0,0.0,0.0
76561198052383052,14,260.86,0.0,0.0
76561198052388889,1,0.0,0.0,0.0
76561198052389659,107,1617.23,0.0,0.0
76561198052390326,234,2759.42,1.0,0.43
76561198052392909,4,0.0,0.0,0.0
76561198052393052,15,164.88,0.0,0.0
76561198052393126,60,632.63,0.0,0.0
76561198052395455,17,249.88,1.0,5.88
76561198052397054,45,490.66,0.0,0.0
76561198052397458,101,801.4,1.0,0.99
76561198052399033,91,1021.17,0.0,0.0
76561198052400061,5,94.97,0.0,0.0
xgoraven,8,54.96,0.0,0.0
CluelessHusky,25,87.92,1.0,4.0
76561198052406636,13,62.94,0.0,0.0
76561198052408602,3,39.98,0.0,0.0
76561198052412174,4,19.99,0.0,0.0
76561198052412328,113,1319.31,1.0,0.88
76561198052413098,2,0.0,0.0,0.0
76561198052434126,36,444.8,1.0,2.78
76561198052435566,18,154.9,0.0,0.0
maximusorb5,68,956.4399999999999,1.0,1.47
76561198052444756,2,19.99,0.0,0.0
idontjog,44,437.68,0.0,0.0
76561198052457827,12,4.99,0.0,0.0
thribeiro,33,282.8,0.0,0.0
76561198052490919,15,34.98,0.0,0.0
76561198052491136,7,49.980000000000004,0.0,0.0
76561198052495735,1,9.99,0.0,0.0
76561198052495859,29,346.76,0.0,0.0
darkness21012,68,656.6,0.0,0.0
76561198052503456,63,873.55,0.0,0.0
jamestheboss55,19,210.64,3.0,15.79
76561198052510659,3,9.99,0.0,0.0
76561198052511389,38,367.78,1.0,2.63
76561198052511640,4,49.97,0.0,0.0
concanator,20,196.91,0.0,0.0
76561198052518856,55,807.69,0.0,0.0
76561198052519776,2,0.0,0.0,0.0
76561198052520988,7,19.99,0.0,0.0
Emuritto,44,639.66,0.0,0.0
76561198052526054,30,202.88,0.0,0.0
76561198052527938,33,399.74,0.0,0.0
76561198052543996,1,0.0,0.0,0.0
Agusxd2011,34,72.94999999999999,0.0,0.0
76561198052561068,4,9.99,0.0,0.0
76561198052562542,3,19.99,0.0,0.0
heyitsolah,182,2169.54,1.0,0.55
nato876,3,0.0,0.0,0.0
76561198052582449,26,356.78,0.0,0.0
givemesomeheadgivemesomehead,70,1104.43,1.0,1.43
Goochwhisperer,59,645.62,0.0,0.0
76561198052587327,55,551.53,0.0,0.0
okfuckoffmate,127,1715.05,1.0,0.79
76561198052588640,4,19.99,0.0,0.0
76561198052591183,12,100.91,0.0,0.0
76561198052597183,1,0.0,0.0,0.0
Yoitenal,109,1258.1499999999999,0.0,0.0
76561198052601610,4,19.98,0.0,0.0
76561198052602510,42,369.7,0.0,0.0
76561198052609372,12,144.89,0.0,0.0
demonjlkm,5,9.99,0.0,0.0
Wookieeee,54,694.69,0.0,0.0
76561198052644020,1,9.99,0.0,0.0
dazzzles,17,184.89,0.0,0.0
BradS_23,146,1418.86,1.0,0.68
dalekcaan7,22,189.89,0.0,0.0
ashirt,55,905.49,1.0,1.82
76561198052663232,9,52.95,0.0,0.0
76561198052664134,16,109.92999999999999,0.0,0.0
76561198052665512,9,164.92,0.0,0.0
76561198052666922,28,270.82,1.0,3.57
pootheman,16,32.97,0.0,0.0
exelfish,14,29.98,0.0,0.0
76561198052673390,12,114.92,0.0,0.0
76561198052674786,7,49.96,0.0,0.0
76561198052676218,39,459.8,0.0,0.0
76561198052676564,24,359.81,0.0,0.0
76561198052679242,70,515.63,1.0,1.43
76561198052692107,14,44.98,0.0,0.0
76561198052705581,433,3863.89,4.0,0.92
76561198052715835,12,224.94,0.0,0.0
76561198052719943,11,119.92,0.0,0.0
76561198052721615,19,125.92,0.0,0.0
76561198052723604,31,273.81,0.0,0.0
76561198052724579,34,267.86,0.0,0.0
flynnis,6,49.95,0.0,0.0
flameyboy,82,1096.4099999999999,0.0,0.0
memeshitposter,7,28.98,0.0,0.0
76561198052732460,1,14.99,0.0,0.0
76561198052734732,33,409.84,0.0,0.0
76561198052735170,4,59.97,0.0,0.0
76561198052735312,234,1762.75,0.0,0.0
76561198052736228,30,139.92,0.0,0.0
76561198052736500,27,273.88,4.0,14.81
duffjr96,89,1165.06,0.0,0.0
76561198052737632,10,114.92999999999999,0.0,0.0
76561198052738009,9,149.96,0.0,0.0
76561198052738563,6,44.97,0.0,0.0
Raticle,36,274.83,1.0,2.78
76561198052765953,4,14.99,0.0,0.0
balbahutog27,9,74.95,0.0,0.0
lachiedude996,134,1826.02,0.0,0.0
76561198052776483,6,29.98,0.0,0.0
76561198052776903,4,19.99,0.0,0.0
76561198052778256,40,309.84999999999997,0.0,0.0
76561198052781307,6,54.96,0.0,0.0
76561198052782059,10,89.92999999999999,0.0,0.0
76561198052782830,6,9.99,1.0,16.67
interdoorsman,131,1823.97,1.0,0.76
DevotedServant,1,0.0,0.0,0.0
76561198052789736,192,2170.45,1.0,0.52
SpikeyKun,12,172.94,0.0,0.0
itsvent,84,518.57,0.0,0.0
Madclub20,119,1533.98,0.0,0.0
Meeshall,58,395.74,3.0,5.17
76561198052804938,83,1263.4,4.0,4.82
76561198052806066,4,51.96,0.0,0.0
76561198052811254,23,74.95,0.0,0.0
76561198052823187,37,404.77,1.0,2.7
headcrab100,24,297.78,0.0,0.0
76561198052824977,28,262.82,0.0,0.0
76561198052834459,9,109.97,0.0,0.0
76561198052834465,41,499.7,0.0,0.0
76561198052834583,53,384.74,0.0,0.0
admin55,2,9.99,0.0,0.0
odesagrace,6,42.96,0.0,0.0
TYFORTHEFOOD,21,79.94999999999999,0.0,0.0
76561198052843763,85,1156.3999999999999,0.0,0.0
76561198052848749,24,200.87,0.0,0.0
76561198052848805,2,0.0,0.0,0.0
76561198052850348,7,20.979999999999997,0.0,0.0
ItzFaydee,4,64.96,0.0,0.0
76561198052853176,45,653.65,0.0,0.0
76561198052853704,2,39.99,0.0,0.0
76561198052854194,13,176.93,0.0,0.0
cashm0,57,638.55,0.0,0.0
76561198052855120,82,761.54,0.0,0.0
Revyr,36,184.88,1.0,2.78
76561198052857342,4,54.96,0.0,0.0
76561198052862128,10,64.96,0.0,0.0
henrydyu,1,0.0,0.0,0.0
76561198052871351,68,743.6,0.0,0.0
76561198052875626,31,375.75,0.0,0.0
76561198052887847,19,83.9,0.0,0.0
76561198052894444,6,19.99,0.0,0.0
lolsparking,46,464.75,0.0,0.0
76561198052899412,28,125.89,0.0,0.0
76561198052900187,4,14.99,0.0,0.0
Legendarygamin,11,137.92,0.0,0.0
ben9600,37,135.9,8.0,21.62
76561198052903884,29,289.81,2.0,6.9
76561198052904595,80,1038.41,0.0,0.0
76561198052906031,14,64.97,0.0,0.0
76561198052910355,86,897.37,0.0,0.0
76561198052910765,20,264.64,0.0,0.0
76561198052911029,42,539.77,0.0,0.0
76561198052912187,78,1005.28,0.0,0.0
76561198052912964,22,347.62,0.0,0.0
76561198052915884,2,24.979999999999997,0.0,0.0
mrcholo22,98,1219.3899999999999,0.0,0.0
76561198052920628,30,205.84,0.0,0.0
76561198052920707,2,19.99,0.0,0.0
76561198052924959,5,94.97,0.0,0.0
hailstorm69,4,19.99,0.0,0.0
76561198052926053,3,14.98,0.0,0.0
Cake_Fish,25,214.89,0.0,0.0
dicksecker,32,279.78,0.0,0.0
76561198052931054,53,220.92000000000002,0.0,0.0
76561198052935624,41,375.74,0.0,0.0
radadada,6,24.979999999999997,0.0,0.0
nishzamak,11,99.92,0.0,0.0
76561198052951514,16,174.9,0.0,0.0
76561198052970707,27,479.78999999999996,0.0,0.0
76561198052982814,2,9.99,0.0,0.0
76561198052985203,112,903.14,0.0,0.0
76561198052988819,21,164.91,0.0,0.0
76561198052997434,35,536.73,0.0,0.0
76561198052998609,159,2091.71,1.0,0.63
76561198052998873,170,1614.7,4.0,2.35
76561198053000561,52,658.59,1.0,1.92
76561198053001132,3,0.0,0.0,0.0
76561198053003895,10,59.97,0.0,0.0
76561198053006711,78,982.28,2.0,2.56
76561198053007932,90,306.79,0.0,0.0
76561198053008884,1,19.99,0.0,0.0
BasedGaben,61,647.53,0.0,0.0
76561198053012662,21,213.85999999999999,0.0,0.0
BoKing,80,688.59,0.0,0.0
WEREMEMBERTHEFREEMAN,21,23.97,2.0,9.52
splittydev,58,870.59,0.0,0.0
76561198053045877,5,21.98,0.0,0.0
76561198053048107,53,149.88,0.0,0.0
76561198053052933,14,110.91,0.0,0.0
notagoodid,76,816.4499999999999,0.0,0.0
76561198053060941,2,19.99,0.0,0.0
76561198053062843,5,39.980000000000004,0.0,0.0
76561198053063117,14,79.95,0.0,0.0
76561198053070744,24,261.88,0.0,0.0
petefinger,11,89.94999999999999,0.0,0.0
shadow4117,10,129.92,0.0,0.0
CazzaCanola123,130,1492.99,1.0,0.77
consultantcriminal,32,385.74,0.0,0.0
76561198053079970,15,44.96,0.0,0.0
76561198053080439,132,1836.95,0.0,0.0
76561198053086530,3,14.99,0.0,0.0
76561198053087408,2,0.0,0.0,0.0
76561198053090827,8,29.98,0.0,0.0
supremexyeezy,50,359.8,1.0,2.0
76561198053117236,46,69.94,0.0,0.0
76561198053122731,20,159.94,0.0,0.0
76561198053123933,26,327.86,0.0,0.0
76561198053130024,6,49.97,0.0,0.0
Akko6288,131,1185.91,1.0,0.76
Kerastrazsa,47,471.65,0.0,0.0
76561198053140237,76,648.34,2.0,2.63
76561198053151256,83,1159.31,0.0,0.0
76561198053162895,4,32.97,0.0,0.0
76561198053174645,107,1257.44,0.0,0.0
AussieAussie,100,641.59,0.0,0.0
Lmakoto,83,467.69,0.0,0.0
76561198053190314,19,224.87,0.0,0.0
76561198053191924,5,0.0,0.0,0.0
76561198053195726,25,289.83,0.0,0.0
76561198053195852,14,149.91,0.0,0.0
thekushcorner,450,5397.01,8.0,1.78
76561198053209588,41,268.8,0.0,0.0
sduce,7,52.96,0.0,0.0
76561198053220837,29,302.86,0.0,0.0
76561198053224555,37,596.66,0.0,0.0
76561198053226632,10,132.92,0.0,0.0
76561198053233682,4,0.0,0.0,0.0
76561198053235077,263,3104.17,0.0,0.0
76561198053235675,56,489.71,0.0,0.0
76561198053237207,99,898.48,0.0,0.0
76561198053237678,59,642.56,0.0,0.0
fletchopaso,21,259.87,0.0,0.0
76561198053243472,4,19.99,0.0,0.0
76561198053245470,33,94.94,0.0,0.0
76561198053248819,38,191.86,4.0,10.53
aidanalvarez,66,843.26,2.0,3.03
76561198053256954,75,1131.3899999999999,1.0,1.33
ronaldoricorj,82,868.47,1.0,1.22
BecHyIIIka,756,3680.44,4.0,0.53
areaquar33,66,534.49,0.0,0.0
76561198053278867,72,486.74,0.0,0.0
76561198053292523,6,14.99,0.0,0.0
76561198053295603,8,44.980000000000004,0.0,0.0
Flutterage,11,89.94,0.0,0.0
ZacMan9898,198,2560.68,0.0,0.0
76561198053299141,131,1309.1399999999999,0.0,0.0
76561198053303314,71,1021.1899999999999,0.0,0.0
alecrex,80,1060.3999999999999,0.0,0.0
76561198053306496,20,250.85999999999999,0.0,0.0
76561198053306776,5,12.98,0.0,0.0
76561198053309128,5,61.96,0.0,0.0
squarenix1234,42,430.67999999999995,2.0,4.76
76561198053314632,8,99.93,0.0,0.0
Keltion,46,530.67,0.0,0.0
76561198053318116,3,39.98,0.0,0.0
x3nocrat3s,556,7240.67,8.0,1.44
76561198053343973,55,626.65,0.0,0.0
Cronthius,89,1264.36,1.0,1.12
76561198053353055,88,991.3499999999999,0.0,0.0
wikhunter,73,984.48,0.0,0.0
The_Sneaky_Snake,189,1318.85,4.0,2.12
76561198053355327,106,1068.3799999999999,1.0,0.94
76561198053356495,33,364.75,0.0,0.0
76561198053356968,166,1990.79,1.0,0.6
koiwa-pranis,25,219.82999999999998,1.0,4.0
76561198053365165,9,54.95,0.0,0.0
76561198053367309,1,19.99,0.0,0.0
jgjgjgjgjgjgjgjgjgjg,91,761.52,3.0,3.3
ODsquid,60,634.9399999999999,1.0,1.67
76561198053368871,4,24.98,0.0,0.0
PoosUpMyBum,153,1578.56,1.0,0.65
76561198053373904,49,495.77,1.0,2.04
74987000,57,420.62,5.0,8.77
76561198053381003,196,1992.57,0.0,0.0
76561198053381476,80,816.54,0.0,0.0
76561198053385233,28,159.91,0.0,0.0
76561198053387404,21,325.81,0.0,0.0
kevin_asian,22,224.88,1.0,4.55
76561198053394620,10,54.96,0.0,0.0
76561198053396447,64,972.26,0.0,0.0
76561198053408417,74,867.4599999999999,1.0,1.35
76561198053411478,44,274.28,2.0,4.55
CiviSubzero,160,2237.42,1.0,0.62
76561198053431791,31,162.88,0.0,0.0
76561198053432425,20,94.93,0.0,0.0
76561198053435642,13,144.9,0.0,0.0
76561198053436657,24,239.84,0.0,0.0
duludulu,23,286.81,0.0,0.0
76561198053438819,11,44.96,0.0,0.0
76561198053440862,60,475.06,0.0,0.0
76561198053443950,17,164.9,0.0,0.0
76561198053444858,46,236.85,0.0,0.0
AcerPlaysGamesCSGO,73,246.77,0.0,0.0
76561198053452805,41,428.74,0.0,0.0
76561198053458396,113,832.45,3.0,2.65
76561198053458458,17,124.91,0.0,0.0
76561198053459223,4,0.0,0.0,0.0
76561198053460714,11,91.94,0.0,0.0
76561198053466269,13,300.83,0.0,0.0
76561198053466527,383,2792.42,1.0,0.26
76561198053471069,8,0.0,0.0,0.0
76561198053473120,14,317.67,0.0,0.0
burner8ter,2,0.0,0.0,0.0
76561198053489422,29,135.91,0.0,0.0
76561198053498583,18,44.97,1.0,5.56
76561198053505063,5,19.99,0.0,0.0
76561198053509764,27,275.82,1.0,3.7
76561198053510664,22,300.88,0.0,0.0
76561198053516585,415,5513.87,0.0,0.0
milowolf,73,996.42,0.0,0.0
76561198053522708,8,229.94000000000003,0.0,0.0
76561198053530440,8,73.95,0.0,0.0
76561198053536826,34,290.79,0.0,0.0
76561198053559703,2,14.99,0.0,0.0
76561198053563043,15,39.97,0.0,0.0
76561198053566716,77,1173.1299999999999,0.0,0.0
76561198053577646,43,543.6899999999999,0.0,0.0
